,Ag_0,Ag_1,Ag_2,Ag_3,Ag_4,Ag_5,Ag_6,Ag_7,Ag_8,Ag_9,Ag_10,Ag_11,Ag_12,Ag_13,Ag_14,Ag_15,Ag_16,Ag_17,Ag_18,Ag_19,Ag_20,Ag_21,Ag_22,Ag_23,Ag_24,Ag_25,Ag_26,Ag_27,Ag_28,Ag_29,Ag_30,Ag_31,Ag_32,Ag_33,Ag_34,Ag_35,Ag_36,Ag_37,Ag_38,Ag_39,Ag_40,Ag_41,Ag_42,Ag_43,Ag_44,Ag_45,Ag_46,Ag_47,Ag_48,Ag_49,Ag_50,Ag_51,Ag_52,Ag_53,Ag_54,Ag_55,Ag_56,Ag_57,Ag_58,Ag_59,User_Reference_Seq
Ag_20,0.03125,0.023255813953488372,0.023255813953488372,0.03070175438596491,0.03017241379310345,0.026785714285714284,0.008860759493670886,0.017948717948717947,0.03125,0.008858267716535433,0.022321428571428572,0.012006861063464836,0.012048192771084338,0.011532125205930808,0.006622516556291391,0.011570247933884297,0.015625,0.016304347826086956,0.015957446808510637,0.01910828025477707,1.0,0.026785714285714284,0.009652509652509652,0.012411347517730497,0.007067137809187279,0.0065252854812398045,0.027131782945736434,0.01674641148325359,0.007731958762886598,0.007079646017699115,0.008818342151675485,0.03017241379310345,0.04201680672268908,0.04310344827586207,0.018134715025906734,0.030973451327433628,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.01206896551724138,0.008746355685131196,0.009633911368015413,0.008797653958944282,0.00872093023255814,0.012448132780082987,0.008645533141210375,0.00872093023255814,0.028455284552845527,0.03125,0.022321428571428572,0.0031570639305445935,0.026785714285714284,0.030973451327433628,0.007067137809187279
Ag_21,0.02631578947368421,0.023255813953488372,0.023255813953488372,0.017543859649122806,0.017241379310344827,0.024509803921568627,0.006329113924050633,0.015384615384615385,0.04411764705882353,0.005905511811023622,0.026595744680851064,0.005145797598627788,0.0051635111876075735,0.004942339373970346,0.002838221381267739,0.005785123966942148,0.010416666666666666,0.010869565217391304,0.010638297872340425,0.01592356687898089,0.026785714285714284,1.0,0.005791505791505791,0.005319148936170213,0.00530035335689046,0.004893964110929853,0.023255813953488372,0.014354066985645933,0.00902061855670103,0.007079646017699115,0.005291005291005291,0.02586206896551724,0.01680672268907563,0.017241379310344827,0.015544041450777202,0.022123893805309734,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010911925175370226,0.010344827586206896,0.008746355685131196,0.004816955684007707,0.007331378299120235,0.007267441860465116,0.01037344398340249,0.008645533141210375,0.00872093023255814,0.02032520325203252,0.030927835051546393,0.02631578947368421,0.0023677979479084454,0.02631578947368421,0.022123893805309734,0.007067137809187279
Ag_22,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.005791505791505791,0.008687258687258687,0.009652509652509652,0.007722007722007722,0.015444015444015444,0.005791505791505791,0.00686106346483705,0.0068846815834767644,0.006589785831960461,0.007568590350047304,0.006611570247933884,0.007722007722007722,0.007722007722007722,0.007722007722007722,0.007722007722007722,0.009652509652509652,0.005791505791505791,1.0,0.0070921985815602835,0.0088339222614841,0.0065252854812398045,0.007722007722007722,0.009652509652509652,0.009652509652509652,0.679646017699115,0.41798941798941797,0.008687258687258687,0.008687258687258687,0.008687258687258687,0.009652509652509652,0.009652509652509652,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.008687258687258687,0.009652509652509652,0.48940269749518306,0.009652509652509652,0.009652509652509652,0.007722007722007722,0.009652509652509652,0.009652509652509652,0.009652509652509652,0.007722007722007722,0.005791505791505791,0.003946329913180742,0.005791505791505791,0.009652509652509652,0.6978798586572438
Ag_23,0.0062056737588652485,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.005319148936170213,0.007978723404255319,0.0070921985815602835,0.9245283018867925,0.919104991394148,0.929159802306425,0.533585619678335,0.8884297520661157,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0062056737588652485,0.012411347517730497,0.005319148936170213,0.0070921985815602835,1.0,0.0088339222614841,0.14274061990212072,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.007079646017699115,0.007054673721340388,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.0070921985815602835,0.0062056737588652485,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.008865248226950355,0.0070921985815602835,0.0070921985815602835,0.0062056737588652485,0.0070921985815602835,0.0070921985815602835,0.003946329913180742,0.0070921985815602835,0.0062056737588652485,0.007067137809187279
Ag_24,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007950530035335688,0.007950530035335688,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007950530035335688,0.007950530035335688,0.007067137809187279,0.008576329331046312,0.008605851979345954,0.008237232289950576,0.004730368968779565,0.008264462809917356,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.00530035335689046,0.0088339222614841,0.0088339222614841,1.0,0.0065252854812398045,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.0088339222614841,0.008818342151675485,0.007067137809187279,0.006183745583038869,0.006183745583038869,0.007067137809187279,0.006183745583038869,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.007067137809187279,0.007067137809187279,0.0088339222614841,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.006183745583038869,0.006183745583038869,0.007067137809187279,0.003551696921862668,0.007067137809187279,0.006183745583038869,0.01060070671378092
Ag_25,0.0065252854812398045,0.004893964110929853,0.004893964110929853,0.0065252854812398045,0.0065252854812398045,0.005709624796084829,0.0065252854812398045,0.005709624796084829,0.005709624796084829,0.008156606851549755,0.005709624796084829,0.1566068515497553,0.14518760195758565,0.15579119086460033,0.09035004730368969,0.1566068515497553,0.005709624796084829,0.005709624796084829,0.005709624796084829,0.0065252854812398045,0.0065252854812398045,0.004893964110929853,0.0065252854812398045,0.14274061990212072,0.0065252854812398045,1.0,0.0065252854812398045,0.0065252854812398045,0.008156606851549755,0.0065252854812398045,0.008156606851549755,0.0065252854812398045,0.005709624796084829,0.005709624796084829,0.005709624796084829,0.00734094616639478,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.00734094616639478,0.00734094616639478,0.008156606851549755,0.00734094616639478,0.00734094616639478,0.005709624796084829,0.00734094616639478,0.00734094616639478,0.00734094616639478,0.0065252854812398045,0.005709624796084829,0.003551696921862668,0.005709624796084829,0.00734094616639478,0.0065252854812398045
Ag_26,0.023255813953488372,0.9651162790697675,0.9534883720930233,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.008860759493670886,0.015384615384615385,0.023255813953488372,0.007874015748031496,0.023255813953488372,0.00686106346483705,0.0068846815834767644,0.006589785831960461,0.004257332071901609,0.006611570247933884,0.026041666666666668,0.02717391304347826,0.026595744680851064,0.01910828025477707,0.027131782945736434,0.023255813953488372,0.007722007722007722,0.0070921985815602835,0.007067137809187279,0.0065252854812398045,1.0,0.014354066985645933,0.010309278350515464,0.006194690265486726,0.007936507936507936,0.023255813953488372,0.031007751937984496,0.031007751937984496,0.015544041450777202,0.023255813953488372,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.01206896551724138,0.013119533527696793,0.008670520231213872,0.013196480938416423,0.01308139534883721,0.014522821576763486,0.012968299711815562,0.01308139534883721,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.003946329913180742,0.023255813953488372,0.023255813953488372,0.006183745583038869
Ag_27,0.01674641148325359,0.014354066985645933,0.014354066985645933,0.01674641148325359,0.01674641148325359,0.014354066985645933,0.010126582278481013,0.9282296650717703,0.014354066985645933,0.006889763779527559,0.014354066985645933,0.00686106346483705,0.0068846815834767644,0.006589785831960461,0.003784295175023652,0.006611570247933884,0.019138755980861243,0.019138755980861243,0.019138755980861243,0.019138755980861243,0.01674641148325359,0.014354066985645933,0.009652509652509652,0.0070921985815602835,0.007067137809187279,0.0065252854812398045,0.014354066985645933,1.0,0.011597938144329897,0.007079646017699115,0.007054673721340388,0.014354066985645933,0.01674641148325359,0.01674641148325359,0.9234449760765551,0.014354066985645933,0.161730319563523,0.16289945440374123,0.161730319563523,0.161730319563523,0.16056118472330475,0.161730319563523,0.16056118472330475,0.15939204988308653,0.15939204988308653,0.15939204988308653,0.013793103448275862,0.01020408163265306,0.007707129094412331,0.010263929618768328,0.010174418604651164,0.014522821576763486,0.010086455331412104,0.010174418604651164,0.014354066985645933,0.014354066985645933,0.014354066985645933,0.003551696921862668,0.014354066985645933,0.014354066985645933,0.007950530035335688
Ag_28,0.00902061855670103,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.014175257731958763,0.013924050632911392,0.011597938144329897,0.00902061855670103,0.007874015748031496,0.014175257731958763,0.00686106346483705,0.0068846815834767644,0.006589785831960461,0.005203405865657522,0.006611570247933884,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.00902061855670103,0.007731958762886598,0.00902061855670103,0.009652509652509652,0.0070921985815602835,0.007067137809187279,0.008156606851549755,0.010309278350515464,0.011597938144329897,1.0,0.007079646017699115,0.010582010582010581,0.00902061855670103,0.007731958762886598,0.007731958762886598,0.011597938144329897,0.010309278350515464,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004676539360872954,0.004286827747466875,0.004286827747466875,0.004286827747466875,0.004676539360872954,0.004676539360872954,0.004286827747466875,0.010309278350515464,0.011597938144329897,0.011560693641618497,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.011597938144329897,0.010309278350515464,0.00902061855670103,0.014175257731958763,0.003551696921862668,0.014175257731958763,0.010309278350515464,0.007067137809187279
Ag_29,0.006194690265486726,0.006194690265486726,0.006194690265486726,0.006194690265486726,0.006194690265486726,0.007964601769911504,0.007964601769911504,0.007079646017699115,0.007079646017699115,0.007964601769911504,0.007964601769911504,0.00686106346483705,0.0068846815834767644,0.006589785831960461,0.003784295175023652,0.006611570247933884,0.007079646017699115,0.007079646017699115,0.007079646017699115,0.007079646017699115,0.007079646017699115,0.007079646017699115,0.679646017699115,0.007079646017699115,0.0088339222614841,0.0065252854812398045,0.006194690265486726,0.007079646017699115,0.007079646017699115,1.0,0.43386243386243384,0.006194690265486726,0.007079646017699115,0.007079646017699115,0.007079646017699115,0.007079646017699115,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.007079646017699115,0.008849557522123894,0.3752212389380531,0.008849557522123894,0.008849557522123894,0.007079646017699115,0.008849557522123894,0.008849557522123894,0.007079646017699115,0.006194690265486726,0.007964601769911504,0.003946329913180742,0.007964601769911504,0.007079646017699115,0.6943462897526502
Ag_30,0.005291005291005291,0.007936507936507936,0.007936507936507936,0.007054673721340388,0.007054673721340388,0.005291005291005291,0.007054673721340388,0.007054673721340388,0.006172839506172839,0.007054673721340388,0.005291005291005291,0.00686106346483705,0.0068846815834767644,0.006589785831960461,0.003784295175023652,0.006611570247933884,0.007054673721340388,0.007054673721340388,0.007936507936507936,0.008818342151675485,0.008818342151675485,0.005291005291005291,0.41798941798941797,0.007054673721340388,0.008818342151675485,0.008156606851549755,0.007936507936507936,0.007054673721340388,0.010582010582010581,0.43386243386243384,1.0,0.006172839506172839,0.007054673721340388,0.007054673721340388,0.007054673721340388,0.008818342151675485,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.007054673721340388,0.007936507936507936,0.798941798941799,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.008818342151675485,0.005291005291005291,0.005291005291005291,0.003551696921862668,0.005291005291005291,0.008818342151675485,0.445326278659612
Ag_31,0.02586206896551724,0.023255813953488372,0.023255813953488372,0.03017241379310345,0.03017241379310345,0.02586206896551724,0.008860759493670886,0.015384615384615385,0.02586206896551724,0.007874015748031496,0.02586206896551724,0.007718696397941681,0.00774526678141136,0.007413509060955519,0.004730368968779565,0.00743801652892562,0.020833333333333332,0.016304347826086956,0.015957446808510637,0.01910828025477707,0.03017241379310345,0.02586206896551724,0.008687258687258687,0.007978723404255319,0.007067137809187279,0.0065252854812398045,0.023255813953488372,0.014354066985645933,0.00902061855670103,0.006194690265486726,0.006172839506172839,1.0,0.046218487394957986,0.04741379310344827,0.015544041450777202,0.03017241379310345,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.01206896551724138,0.011661807580174927,0.005780346820809248,0.011730205278592375,0.011627906976744186,0.016597510373443983,0.011527377521613832,0.011627906976744186,0.028455284552845527,0.034482758620689655,0.02586206896551724,0.003551696921862668,0.02586206896551724,0.03017241379310345,0.007067137809187279
Ag_32,0.025210084033613446,0.031007751937984496,0.031007751937984496,0.029411764705882353,0.029411764705882353,0.02100840336134454,0.010126582278481013,0.017948717948717947,0.037815126050420166,0.007874015748031496,0.02100840336134454,0.007718696397941681,0.00774526678141136,0.007413509060955519,0.004730368968779565,0.00743801652892562,0.015625,0.016304347826086956,0.015957446808510637,0.022292993630573247,0.04201680672268908,0.01680672268907563,0.008687258687258687,0.007978723404255319,0.006183745583038869,0.005709624796084829,0.031007751937984496,0.01674641148325359,0.007731958762886598,0.007079646017699115,0.007054673721340388,0.046218487394957986,1.0,0.9747899159663865,0.018134715025906734,0.029411764705882353,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.01206896551724138,0.011661807580174927,0.007707129094412331,0.011730205278592375,0.011627906976744186,0.012448132780082987,0.011527377521613832,0.011627906976744186,0.028455284552845527,0.025210084033613446,0.02100840336134454,0.003551696921862668,0.02100840336134454,0.029411764705882353,0.007067137809187279
Ag_33,0.02586206896551724,0.031007751937984496,0.031007751937984496,0.03017241379310345,0.03017241379310345,0.021551724137931036,0.010126582278481013,0.017948717948717947,0.03879310344827586,0.007874015748031496,0.021551724137931036,0.007718696397941681,0.00774526678141136,0.007413509060955519,0.004730368968779565,0.00743801652892562,0.015625,0.016304347826086956,0.015957446808510637,0.022292993630573247,0.04310344827586207,0.017241379310344827,0.008687258687258687,0.007978723404255319,0.006183745583038869,0.005709624796084829,0.031007751937984496,0.01674641148325359,0.007731958762886598,0.007079646017699115,0.007054673721340388,0.04741379310344827,0.9747899159663865,1.0,0.018134715025906734,0.03017241379310345,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.01206896551724138,0.011661807580174927,0.007707129094412331,0.011730205278592375,0.011627906976744186,0.012448132780082987,0.011527377521613832,0.011627906976744186,0.028455284552845527,0.02586206896551724,0.021551724137931036,0.003551696921862668,0.021551724137931036,0.03017241379310345,0.007067137809187279
Ag_34,0.018134715025906734,0.015544041450777202,0.015544041450777202,0.018134715025906734,0.018134715025906734,0.010362694300518135,0.010126582278481013,0.9897435897435898,0.015544041450777202,0.006889763779527559,0.010362694300518135,0.00686106346483705,0.0068846815834767644,0.006589785831960461,0.003784295175023652,0.006611570247933884,0.02072538860103627,0.02072538860103627,0.02072538860103627,0.02072538860103627,0.018134715025906734,0.015544041450777202,0.009652509652509652,0.0070921985815602835,0.007067137809187279,0.005709624796084829,0.015544041450777202,0.9234449760765551,0.011597938144329897,0.007079646017699115,0.007054673721340388,0.015544041450777202,0.018134715025906734,0.018134715025906734,1.0,0.015544041450777202,0.14925954793452845,0.1504286827747467,0.14925954793452845,0.14925954793452845,0.1480904130943102,0.14925954793452845,0.1480904130943102,0.14692127825409196,0.14692127825409196,0.14692127825409196,0.013793103448275862,0.01020408163265306,0.007707129094412331,0.010263929618768328,0.010174418604651164,0.014522821576763486,0.010086455331412104,0.010174418604651164,0.015544041450777202,0.015544041450777202,0.010362694300518135,0.003551696921862668,0.010362694300518135,0.015544041450777202,0.007950530035335688
Ag_35,0.02654867256637168,0.023255813953488372,0.023255813953488372,0.03508771929824561,0.034482758620689655,0.02654867256637168,0.010126582278481013,0.015384615384615385,0.02654867256637168,0.007874015748031496,0.02654867256637168,0.006003430531732418,0.006024096385542169,0.005766062602965404,0.004730368968779565,0.005785123966942148,0.015625,0.016304347826086956,0.015957446808510637,0.01910828025477707,0.030973451327433628,0.022123893805309734,0.009652509652509652,0.0062056737588652485,0.006183745583038869,0.00734094616639478,0.023255813953488372,0.014354066985645933,0.010309278350515464,0.007079646017699115,0.008818342151675485,0.03017241379310345,0.029411764705882353,0.03017241379310345,0.015544041450777202,1.0,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.01206896551724138,0.01020408163265306,0.007707129094412331,0.010263929618768328,0.010174418604651164,0.014522821576763486,0.010086455331412104,0.010174418604651164,0.9065040650406504,0.02654867256637168,0.02654867256637168,0.0023677979479084454,0.02654867256637168,0.9778761061946902,0.007067137809187279
Ag_36,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.1500389711613406,0.003117692907248636,0.021044427123928292,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.003117692907248636,0.003117692907248636,0.010911925175370226,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.004286827747466875,0.0035074045206547155,0.161730319563523,0.004286827747466875,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.14925954793452845,0.003117692907248636,1.0,0.9988308651597818,0.9976617303195635,0.9976617303195635,0.9964925954793453,0.9976617303195635,0.9964925954793453,0.995323460639127,0.995323460639127,0.995323460639127,0.0035074045206547155,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003897116134060795,0.0035074045206547155,0.004286827747466875,0.0035074045206547155,0.003117692907248636,0.0035074045206547155
Ag_37,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.15120810600155885,0.003117692907248636,0.021044427123928292,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.003117692907248636,0.003117692907248636,0.010911925175370226,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.004286827747466875,0.0035074045206547155,0.16289945440374123,0.004286827747466875,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.1504286827747467,0.003117692907248636,0.9988308651597818,1.0,0.9988308651597818,0.9988308651597818,0.9976617303195635,0.9988308651597818,0.9976617303195635,0.9964925954793453,0.9964925954793453,0.9964925954793453,0.0035074045206547155,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003897116134060795,0.0035074045206547155,0.004286827747466875,0.0035074045206547155,0.003117692907248636,0.0035074045206547155
Ag_38,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.1500389711613406,0.003117692907248636,0.021044427123928292,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.003117692907248636,0.003117692907248636,0.010911925175370226,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.004286827747466875,0.0035074045206547155,0.161730319563523,0.004286827747466875,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.14925954793452845,0.003117692907248636,0.9976617303195635,0.9988308651597818,1.0,0.9976617303195635,0.9964925954793453,0.9976617303195635,0.9964925954793453,0.9976617303195635,0.9976617303195635,0.995323460639127,0.0035074045206547155,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003897116134060795,0.0035074045206547155,0.004286827747466875,0.0035074045206547155,0.003117692907248636,0.0035074045206547155
Ag_39,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.1500389711613406,0.003117692907248636,0.021044427123928292,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.0035074045206547155,0.0035074045206547155,0.003117692907248636,0.003117692907248636,0.010911925175370226,0.003897116134060795,0.003897116134060795,0.003897116134060795,0.004286827747466875,0.0035074045206547155,0.161730319563523,0.004676539360872954,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003117692907248636,0.003117692907248636,0.14925954793452845,0.003117692907248636,0.9976617303195635,0.9988308651597818,0.9976617303195635,1.0,0.9964925954793453,0.9976617303195635,0.9976617303195635,0.9976617303195635,0.9976617303195635,0.995323460639127,0.0035074045206547155,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.0035074045206547155,0.003897116134060795,0.003897116134060795,0.003117692907248636,0.003897116134060795,0.0035074045206547155,0.004286827747466875,0.0035074045206547155,0.003117692907248636,0.0035074045206547155
